Nº ,OBJETO ,CONTRATO,"NÚMERO CONTRATO
(se existente, selecionar a partir da lista)",DIRETORIA RESPONSÁVEL,Unidade,CÓD. PAOE,DESCRIÇÃO DO ITEM DE DESPESA,UNIDADE DE MEDIDA,QTD,VALOR UNITÁRIO,VALOR TOTAL,GRUPO DE DESPESA,NATUREZA,FONTE,IDU,NÍVEL DE RISCO,DESCRIÇÃO DO RISCO,OBJETIVO ESTRATÉGICO,"Plano Estratégico (A)
digite entre 1-5
1 = menor
5 = maior","Gravidade (B)
digite entre 1-5
1 = menor
5 = maior","Urgência (C)
digite entre 1-5
1 = menor
5 = maior","Tendência (D)
digite entre 1-5
1 = menor
5 = maior",Prioridade acumulada (A*B*C*D),OBSERVAÇÃO
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
01,Contratação de empresa especializada em serviços na área de engenharia para execução da obra de Reforma e Ampliação do prédio onde será a nova sede da MTI,Existente / Aditivo,033/2023 - SÃO PEDRO CONSTRUTORA LTDA ,DAFI,UGADM,3399,Reforma e Ampliação do prédio onde será a nova sede da MTI.,Metro,5608,"R$ 3.269,69","R$ 18.337.206,25",4-DESPESAS DE CAPITAL,4.4.90.51,1.501.0000,OD-OUTRAS DESPESAS,ALTO,,"Objetivo 4: Incentivar uma transformação cultural motivando as pessoas para colaboração, inovação e foco em resultados",5,5,5,5,625,
02,Contratação de empresa especializada em serviços na área de engenharia para execução da obra de Reforma e Ampliação do prédio onde será a nova sede da MTI,Existente / Aditivo,034/2023 - STELMAT TELEINFORMÁTICA LTDA,DAFI,UGADM,3399,"FORNECIMENTO e IMPLANTAÇÃO dos sistema de ""Rede Integrada tipo XGS PON, Telefonia, Vídeo Conferência, CFTV, Access Point e Controle de Acesso"".",Metro,5608,"R$ 1.390,67","R$ 7.799.211,12",4-DESPESAS DE CAPITAL,4.4.90.51,1.501.0000,OD-OUTRAS DESPESAS,ALTO,,"Objetivo 4: Incentivar uma transformação cultural motivando as pessoas para colaboração, inovação e foco em resultados",5,5,5,5,625,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,,,,,,,,,,,,,,,,,,,
01,"Serviços especializados de sustentação, suporte, evolução, manutenção, monitoramento e ampliação da plataforma de governo digital",Existente / Aditivo,,DTIC,UGGDI,3358,Pagamento de USTs para manutenção da plataforma de governo digital,Mensal,12,"R$ 400.000,00","R$ 4.800.000,00",3-DESPESAS CORRENTES,3.3.90.39,1.501.0000,CD-CONTRATOS DIVERSOS,,,,5,5,5,5,625,"USTs para evolução, correção de bugs e melhoria da plataforma de transformação digital, um dos principais produtos da MTI - 

 contrato de natureza associativa de parceria de negócio n° 002/2020 entre MTI e RW3 -- utilização de insumos"
02,Validar dispositivos do mt cidadão por sms,Novo a contratar 2025,,DTIC,UGGDI,3358,Pacote de SMS para validação de dispositivo e telefone,Unidade,01,"R$ 300.000,00","R$ 300.000,00",4-DESPESAS DE CAPITAL,4.4.90.40,1.501.0000,OD-OUTRAS DESPESAS,,,,5,3,3,4,180,Validar tanto o dispositivo quanto o número de telefone válido para o cadastros do mt login e dispositivo do mt cidadão
00,,,,,,,,,,,,,,,,,,,,,,,,
00,,,,,,,,,,,,,,,,,,,,,,,,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
