Nº ,OBJETO ,CONTRATO,"NÚMERO CONTRATO
(se existente, selecionar a partir da lista)",DIRETORIA RESPONSÁVEL,Unidade,CÓD. PAOE,DESCRIÇÃO DO ITEM DE DESPESA,UNIDADE DE MEDIDA,QTD,VALOR UNITÁRIO,VALOR TOTAL,GRUPO DE DESPESA,NATUREZA,FONTE,IDU,NÍVEL DE RISCO,DESCRIÇÃO DO RISCO,OBJETIVO ESTRATÉGICO,"Plano Estratégico (A)
digite entre 1-5
1 = menor
5 = maior","Gravidade (B)
digite entre 1-5
1 = menor
5 = maior","Urgência (C)
digite entre 1-5
1 = menor
5 = maior","Tendência (D)
digite entre 1-5
1 = menor
5 = maior",Prioridade acumulada (A*B*C*D),OBSERVAÇÃO
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8023,,,,,"R$ 0,00",,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,8039,,,,,"R$ 0,00",,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,
01,Contratação de empresa especializada em serviços na área de engenharia para execução da obra de Reforma e Ampliação do prédio onde será a nova sede da MTI,Existente / Aditivo,,DAFI,UGADM,3399,Reforma e Ampliação do prédio onde será a nova sede da MTI.,Metro,3000,"R$ 1.800,00","R$ 5.400.000,00",4-DESPESAS DE CAPITAL,4.4.90.51,1.501.0000,OD-OUTRAS DESPESAS,ALTO,,,5,5,5,5,625,
02,Contratação de empresa especializada em serviços na área de engenharia para execução da obra de Reforma e Ampliação do prédio onde será a nova sede da MTI,Existente / Aditivo,,DTIC,UGSTI,3399,"FORNECIMENTO e IMPLANTAÇÃO dos sistema de ""Rede Integrada tipo XGS PON, Telefonia, Vídeo Conferência, CFTV, Access Point e Controle de Acesso"".",Unidade,01,"R$ 1.000.000,00","R$ 1.000.000,00",4-DESPESAS DE CAPITAL,4.4.90.51,1.501.0000,OD-OUTRAS DESPESAS,ALTO,,,5,5,5,5,625,Telefonia  emao de obra
03,Fornecimento de Mobiliário ,Novo a contratar 2026,,DAFI,UGADM,3399,Fornecimento de mobiliário- Cadeira- Poltrona- Sofá - Decoração em geral - Eletro domesticos ,Unidade,01,"R$ 3.000.000,00","R$ 3.000.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.034,1.501.0000,OD-OUTRAS DESPESAS,ALTO,,,5,5,5,5,625,
04,REGISTRO DE PREÇO PARA AQUISIÇÃO DE VIDEOWALL,Novo a contratar 2026,,DTIC,UGSTI/GSUP,3399,Aquisição de equipamentos para Nova Sede REGISTRO DE PREÇO PARA AQUISIÇÃO DE VIDEOWALL,Anual,01,"R$ 60.000,00","R$ 60.000,00",3-DESPESAS CORRENTES,3.3.90.30.024,1.501.0001,OD-OUTRAS DESPESAS,MODERADO,,,3,1,4,3,36,Projeto de video wall para novo prédio
05,Paineis de Led e Automação,Novo a contratar 2026,,DTIC,UGSTI,3399,Paineis de Led e Automação,Unidade,01,"R$ 3.000.000,00","R$ 3.000.000,00",4-DESPESAS DE CAPITAL,4.4.90.51,1.501.0000,OD-OUTRAS DESPESAS,ALTO,,,5,5,5,5,625,
06,"Contratação para FORNECIMENTO e IMPLANTAÇÃO dos sistema de ""Rede Integrada tipo XGS PON, Telefonia, Vídeo Conferência, CFTV, Access Point e Controle de Acesso""                                ",Existente / Aditivo,034/2023/MTI	STELMAT TELEINFORMÁTICA LTDA,DTIC,UGSTI,3399,"FORNECIMENTO e IMPLANTAÇÃO dos sistema de ""Rede Integrada tipo XGS PON, Telefonia, Vídeo Conferência, CFTV, Access Point e Controle de Acesso (Novo Prédio)",Unidade,01,"R$ 970.000,00","R$ 970.000,00",4-DESPESAS DE CAPITAL,4.4.90.40,1.501.0000,CD-CONTRATOS DIVERSOS,CRÍTICO,Atraso entrega novo prédio.,,5,5,5,5,625,"13/06/2025: Contrato 034/2023/MTI - Stelmat
Para 2026 vamos manter o valor da Telefonia R$ 559.989,72 + Serviços de Instalação de todos os itens"
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3399,,,,,"R$ 0,00",,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,
01,"Serviços especializados de sustentação, suporte, evolução, manutenção, monitoramento e ampliação da plataforma de governo digital",Existente / Aditivo,001/2024/MTI	RJR COMÉRCIO E SERVIÇOS DE INFORMÁTICA LTDA,DTIC,UGGDI,3358,Pagamento de USTs para manutenção da plataforma de governo digital,Mensal,12,"R$ 400.000,00","R$ 4.800.000,00",3-DESPESAS CORRENTES,3.3.90.39,1.501.0000,CD-CONTRATOS DIVERSOS,ALTO,,,5,5,5,5,625,"23/06: Decidir quantitativo de UST para 2026, após vencimento do contrato, tendo em vista a futura contratação pela SEPLAG.
Contrato vigente até 28/05/2026"
02,Contratação de Serviços especializados na Plataforma MTI Simplifica ,Novo a contratar 2026,,DTIC,UGGDI,3358,Serviços especializados na Plataforma MTI Simplifica ,Mensal,12,"R$ 380.000,00","R$ 4.560.000,00",3-DESPESAS CORRENTES,3.3.90.39,1.501.0000,OD-OUTRAS DESPESAS,,,,5,4,4,4,320,"Validar dispositivos do mt cidadão por sms - Validar tanto o dispositivo quanto o número de telefone válido para o cadastros do mt login e dispositivo do mt cidadão
Verificar com Sócrates se vamos prever todo o valor neste item (Consumo Interno MTI SIMPLIFICA)
ASSISTENTE VIRTUAL INTELIGENTE (CHATBOT)
MÓDULO DE CAMPANHA AUTOMÁTICO
MT CIDADÃO - UX
INFRAESTRUTURA SYDLE
PROCON+
WHATSAPP
MENSAGERIA SMS"
03,"contratação de empresa especializada na prestação de serviço técnico especializado, continuado, na modalidade de fábrica de software para sustentação, desenvolvimento e melhorias dos Sistemas de Informação  e desenvolvimento/manutenção/sustentação de Projetos de Transformação Digital utilizando metodologia e práticas ágeis",Existente / Aditivo,007/2023/MTI	LOG LAB INTELIGÊNCIA DIGITAL LTDA,DTIC,UGSDG,3358,"Contratação de serviço técnico especializado, continuado, na modalidade de fábrica de software para sustentação, desenvolvimento e melhorias de Sistemas de Informação, utilizando metodologia e práticas ágeis",Unidade,01,"R$ 5.000.000,00","R$ 5.000.000,00",3-DESPESAS CORRENTES,3.3.90.40.001,1.759.0000,CD-CONTRATOS DIVERSOS,CRÍTICO,"Descontinuidade da prestação de serviços de desenvolvimento, manutenção e sustentação de software",,5,4,4,5,400,Consumo da MTI LAB suportando e evoluindo várias aplicações criticas e novas para o Estado
04,Contratação de empresa especializada em desenvovimento de soluções digitais com MTI SQUAD,Novo a contratar 2026,,DTIC,DTIC,3358,Desenvovimento de soluções digitais com MTI SQUAD,Unidade,01,"R$ 50.000,00","R$ 50.000,00",3-DESPESAS CORRENTES,3.3.90.40.002,1.759.0000,OD-OUTRAS DESPESAS,ALTO,,,,,,,0,Consumo do novo produto de fábrica para 2026
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,3358,,,,,"R$ 0,00",,,,,,,,,,,,0,
